,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,,TOTAL/QTY ,,,,,Base %,,,,,MAF %,,,,,PPL%,,,,,PPA%,,,,,Total%,,,,
EHB_OO,50924097110,ACCU-CHEK SOFTCLIX LANCETS,DIABETES MONITORING AND TESTING SUPPLIES,$0.14 ,$0.14 ,$0.14 ,$0.14 ,$0.14 ,$0.12 ,$0.12 ,$0.12 ,$0.12 ,$0.12 ,$0.06 ,$0.06 ,$0.06 ,$0.06 ,$0.06 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0.06 ,$0.06 ,$0.06 ,$0.06 ,0.06%,50%,50%,50%,50%,50%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,50%,50%,50%,50
EHB_OO,8373747800,OPTICHAMBER DIAMOND,SPACER/AEROSOL-HOLDING CHAMBERS & SUPPLIES,$20.20 ,$20.20 ,$20.20 ,$20.20 ,$20.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,55566410001,EUFLEXXA,OSTEOARTHRITIS,$223.36 ,$229.30 ,$234.68 ,$239.53 ,$243.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,406889401,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,$1.71 ,$1.71 ,$1.71 ,$1.71 ,$1.71 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,3089321,ELIQUIS,ORAL ANTICOAGULANTS,$12.13 ,$12.13 ,$12.13 ,$12.13 ,$12.13 ,$10.10 ,$10.10 ,$10.10 ,0,0,$4.04 ,$4.04 ,$2.49 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$4.04 ,$4.04 ,$2.49 ,0,0,40%,40%,25%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40%,40%,25%,0,0
EHB_OO,75907004301,TRIMETHOPRIM,ANTI-INFECTIVE AGENTS - MISC.,$2.33 ,$2.33 ,$2.33 ,$2.33 ,$2.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,NEWGENERICS50458057990,NEW GENERIC XARELTO,ORAL ANTICOAGULANTS,0,$22.65 ,$23.23 ,$23.82 ,$24.43 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,89152118005,T:SLIM X2 3 ML CARTRIDGE,INSULIN ADMINISTRATION SUPPLIES,$8.35 ,$8.56 ,$8.77 ,$8.97 ,$9.16 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,310621030,FARXIGA,SGLT-2 INHIBITORS & COMBOS,$23.99 ,$23.99 ,$23.99 ,$23.99 ,$23.99 ,$19.99 ,0,0,0,0,$9.12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$9.12 ,0,0,0,0,46%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46%,0,0,0,0
EHB_OO,72252051002,VALTOCO 10 MG DOSE,ANTICONVULSANTS - 2ND GENERATION,$468.40 ,$497.72 ,$527.21 ,$556.86 ,$586.41 ,$393.32 ,$417.94 ,0,0,0,$84.12 ,$9.94 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$84.12 ,$9.94 ,0,0,0,21%,2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21%,2%,0,0,0
EHB_OO,781717250,AZELAIC ACID,ROSACEA AGENTS,$7.36 ,$7.36 ,$7.36 ,$7.36 ,$7.36 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,50428053491,CVS ASPIRIN LOW STRENGTH,ANALGESICS,$0.03 ,$0.03 ,$0.03 ,$0.03 ,$0.03 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,69238131906,DIMETHYL FUMARATE,MS,$148.80 ,$148.80 ,$148.80 ,$148.80 ,$148.80 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,29300039710,AMLODIPINE BESYLATE,CALCIUM CHANNEL BLOCKERS,$1.73 ,$1.73 ,$1.73 ,$1.73 ,$1.73 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,54252731,LITHIUM CARBONATE,ANTIMANIC AGENTS,$0.27 ,$0.27 ,$0.27 ,$0.27 ,$0.27 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,69315011610,FUROSEMIDE,DIURETICS & COMBOS,$0.14 ,$0.14 ,$0.14 ,$0.14 ,$0.14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,71858012005,TIROSINT-SOL,THYROID HORMONES,$6.06 ,$6.09 ,$6.13 ,$6.17 ,$6.23 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,126001661,PREVIDENT 5000 DRY MOUTH,DENTAL PRODUCTS,$0.25 ,$0.25 ,$0.26 ,$0.28 ,$0.29 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,68968052508,COMBIPATCH,ESTROGENS & COMBOS,$40.96 ,$42.86 ,$44.74 ,$46.61 ,$48.47 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,NEWGENERICS00003085222,NEW GENERIC SPRYCEL,ONCOLOGY,$656.87 ,$656.87 ,$656.87 ,$656.87 ,$656.87 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,NEWGENERICS49702023113,NEW GENERIC TRIUMEQ,HIV-MULTICLASS COMBO,0,0,$169.30 ,$178.78 ,$187.98 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,6482700,VARIVAX,VACCINES,$234.18 ,$241.29 ,$249.88 ,$259.94 ,$272.90 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,49502090230,EMSAM,ANTIDEPRESSANTS,$95.55 ,$100.98 ,$106.41 ,$111.84 ,$117.22 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,406055201,OXYCODONE HYDROCHLORIDE,OPIOID AGONISTS & COMBOS,$0.54 ,$0.54 ,$0.54 ,$0.54 ,$0.54 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,83017010903,EMBECTA PEN NEEDLE/ULTRA-FINE/31G X 8MM,NEEDLES & SYRINGES,$0.81 ,$0.86 ,$0.90 ,$0.94 ,$0.99 ,$0.65 ,$0.69 ,$0.72 ,$0.76 ,$0.79 ,$0.29 ,$0.31 ,$0.32 ,$0.34 ,$0.36 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0.29 ,$0.31 ,$0.32 ,$0.34 ,0.36%,45%,45%,45%,45%,45%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45%,45%,45%,45%,45
EHB_OO,52536048737,VERAPAMIL HYDROCHLORIDE ER,CALCIUM CHANNEL BLOCKERS,$10.96 ,$10.96 ,$10.96 ,$10.96 ,$10.96 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,51672137303,TAZAROTENE,CHRONIC INFLAMMATORY DISEASE,$12.99 ,$12.99 ,$12.99 ,$12.99 ,$12.99 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,49035056314,EQ ASPIRIN ADULT LOW DOSE,ANALGESICS,$0.02 ,$0.02 ,$0.02 ,$0.02 ,$0.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,80064014104,VYLEESI,MELANOCORTIN RECEPTOR AGONISTS,$944.00 ,$944.00 ,$944.00 ,$944.00 ,$944.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,42135010009,COMPACT SPACE CHAMBER/ANTI-STATIC/MEDIUM MASK,SPACER/AEROSOL-HOLDING CHAMBERS & SUPPLIES,$51.71 ,$51.71 ,$51.71 ,$51.71 ,$51.71 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,82154045104,PEGASYS,HEPATITIS C,"$2,699.63 ","$2,755.56 ","$2,822.73 ","$2,900.61 ","$2,999.55 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,168032346,METRONIDAZOLE,ROSACEA AGENTS,$1.90 ,$1.90 ,$1.90 ,$1.90 ,$1.90 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,59385002760,BELBUCA,OPIOID PARTIAL AGONISTS,$23.82 ,$25.32 ,$26.81 ,$28.27 ,$29.67 ,$20.00 ,$21.26 ,0,0,0,$8.76 ,$2.18 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$8.76 ,$2.18 ,0,0,0,44%,10%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44%,10%,0,0,0
EHB_OO,16714080801,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,$1.74 ,$1.74 ,$1.74 ,$1.74 ,$1.74 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,42192032801,NP THYROID 120,THYROID HORMONES,$2.19 ,$2.30 ,$2.42 ,$2.54 ,$2.66 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,406895401,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,$6.13 ,$6.13 ,$6.13 ,$6.13 ,$6.13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,6027731,JANUVIA,DPP-4 INHIBITORS & COMBOS,$13.20 ,$13.20 ,$13.20 ,$13.20 ,$13.20 ,$8.78 ,0,0,0,0,$2.42 ,0,0,0,0,0,0,0,0,0,$0.62 ,0,0,0,0,0,0,0,0,0,$3.05 ,0,0,0,0,28%,0,0,0,0,0,0,0,0,0,7%,0,0,0,0,0,0,0,0,0,35%,0,0,0,0
EHB_OO,6500701,DELSTRIGO,HIV-MULTICLASS COMBO,$118.74 ,$125.36 ,$131.95 ,$138.50 ,$144.93 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,64380084406,URSODIOL,GALLSTONE SOLUBILIZING AGENTS,$7.35 ,$7.35 ,$7.35 ,$7.35 ,$7.35 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,68382002310,ATENOLOL,BETA BLOCKERS & COMBOS,$0.80 ,$0.80 ,$0.80 ,$0.80 ,$0.80 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,378932032,WIXELA INHUB,LABA LAMA COMBO,$6.02 ,$6.02 ,$6.02 ,$6.02 ,$6.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,456120230,LINZESS,IRRITABLE BOWEL SYNDROME (IBS) AGENTS,$22.72 ,$22.72 ,$22.72 ,$22.72 ,$22.72 ,$18.86 ,$18.86 ,$18.86 ,$18.86 ,0,$9.85 ,$9.85 ,$9.85 ,$5.83 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$9.85 ,$9.85 ,$9.85 ,$5.83 ,0,52%,52%,52%,31%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52%,52%,52%,31%,0
EHB_OO,64980051405,TIMOLOL MALEATE,OPHTHALMIC BETA BLOCKERS,$3.40 ,$3.40 ,$3.40 ,$3.40 ,$3.40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,74210001,SKYRIZI PEN,IMMUNOMODULATORS,"$27,800.30 ","$28,773.31 ","$29,780.37 ","$30,822.69 ","$31,901.48 ","$23,052.36 ","$23,859.19 ","$24,694.27 ","$25,558.57 ","$26,453.12 ","$11,090.49 ","$12,196.82 ","$12,623.71 ","$13,065.54 ","$13,522.83 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"$11,090.49 ","$12,196.82 ","$12,623.71 ","$13,065.54 ",13522.83%,48%,51%,51%,51%,51%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48%,51%,51%,51%,51
EHB_OO,6011254,JANUVIA,DPP-4 INHIBITORS & COMBOS,$13.20 ,$13.20 ,$13.20 ,$13.20 ,$13.20 ,$8.78 ,0,0,0,0,$2.42 ,0,0,0,0,0,0,0,0,0,$0.62 ,0,0,0,0,0,0,0,0,0,$3.05 ,0,0,0,0,28%,0,0,0,0,0,0,0,0,0,7%,0,0,0,0,0,0,0,0,0,35%,0,0,0,0
EHB_OO,82580002002,NEFFY,ANAPHYLAXIS THERAPY AGENTS,$438.65 ,$460.58 ,$483.61 ,$507.79 ,$533.18 ,$378.91 ,$397.86 ,$417.75 ,$438.64 ,$460.57 ,$113.67 ,$119.36 ,$125.33 ,$131.59 ,$138.17 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$113.67 ,$119.36 ,$125.33 ,$131.59 ,138.17%,30%,30%,30%,30%,30%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,30%,30%,30%,30
EHB_OO,60842002102,AUVI-Q,ANAPHYLAXIS THERAPY AGENTS,$384.23 ,$403.44 ,$423.61 ,$444.79 ,$467.03 ,$331.91 ,$348.50 ,$365.93 ,$384.22 ,$403.43 ,$191.51 ,$201.09 ,$211.15 ,$221.70 ,$232.79 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$191.51 ,$201.09 ,$211.15 ,$221.70 ,232.79%,58%,58%,58%,58%,58%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58%,58%,58%,58%,58
EHB_OO,4351050012,AEROCHAMBER PLUS FLOW VU MOUTHPIECE,SPACER/AEROSOL-HOLDING CHAMBERS & SUPPLIES,$52.35 ,$53.71 ,$55.01 ,$56.28 ,$57.47 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,832112142,TESTOSTERONE PUMP,ANDROGENS,$2.75 ,$2.75 ,$2.75 ,$2.75 ,$2.75 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,378808515,TRETINOIN,ACNE PRODUCTS,$6.75 ,$6.75 ,$6.75 ,$6.75 ,$6.75 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,6434702,CAPVAXIVE,VACCINES,$746.25 ,$783.57 ,$822.75 ,$863.88 ,$907.08 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,8290324908,BD VEO INSULIN SYRINGE ULTRA-FINE/1ML/31G X 6MM,NEEDLES & SYRINGES,$0.41 ,$0.43 ,$0.46 ,$0.48 ,$0.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,536110788,NICOTINE TRANSDERMAL SYSTEM STEP 2,SMOKING DETERRENTS,$2.14 ,$2.14 ,$2.14 ,$2.14 ,$2.14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,59011041510,OXYCONTIN,OPIOID AGONISTS & COMBOS,$11.01 ,$11.94 ,$12.86 ,$13.75 ,$14.55 ,$9.34 ,$10.13 ,$10.91 ,$11.66 ,$12.34 ,$4.22 ,$4.58 ,$4.94 ,$5.28 ,$5.58 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$4.22 ,$4.58 ,$4.94 ,$5.28 ,5.58%,45%,45%,45%,45%,45%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45%,45%,45%,45%,45
EHB_OO,69246510,ABRYSVO,VACCINES,$379.09 ,$398.04 ,$417.95 ,$438.84 ,$460.79 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,57896048914,POLYETHYLENE GLYCOL 3350,LAXATIVES,$0.03 ,$0.03 ,$0.03 ,$0.03 ,$0.03 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,904679489,ASPIRIN LOW DOSE,ANALGESICS,$0.02 ,$0.02 ,$0.02 ,$0.02 ,$0.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,NEWGENERICSGGNNM9000000000000000000100,NEW GENERIC,Aggregate,$30.04 ,$25.81 ,$29.83 ,$30.51 ,$32.84 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,9027101,DEPO-ESTRADIOL,ESTROGENS & COMBOS,$66.69 ,$75.50 ,$85.25 ,$96.03 ,$108.17 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,65162019050,NAPROXEN,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),$1.15 ,$1.15 ,$1.15 ,$1.15 ,$1.15 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,62175031037,METHYLPHENIDATE HYDROCHLORIDE ER,ADHD & NARCOLEPSY MEDICATIONS,$6.22 ,$6.22 ,$6.22 ,$6.22 ,$6.22 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,68546032512,COPAXONE,MS,$612.36 ,$612.36 ,$612.36 ,$612.36 ,$612.36 ,$500.18 ,$500.18 ,$500.18 ,$500.18 ,$500.18 ,$276.35 ,$276.35 ,$276.35 ,$276.35 ,$276.35 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$276.35 ,$276.35 ,$276.35 ,$276.35 ,276.35%,55%,55%,55%,55%,55%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55%,55%,55%,55%,55
EHB_OO,6502902,VERQUVO,VASOACTIVE SGC STIMULATOR,$29.31 ,$30.86 ,$32.40 ,$33.92 ,$35.40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,8290324911,BD VEO INSULIN SYRINGE ULTRA-FINE/0.5ML/31G X 6MM,NEEDLES & SYRINGES,$0.63 ,$0.67 ,$0.72 ,$0.77 ,$0.82 ,$0.49 ,$0.52 ,$0.56 ,$0.60 ,$0.64 ,$0.21 ,$0.22 ,$0.24 ,$0.25 ,$0.27 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0.21 ,$0.22 ,$0.24 ,$0.25 ,0.27%,42%,42%,42%,42%,42%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42%,42%,42%,42%,42
EHB_OO,527132601,URSODIOL,GALLSTONE SOLUBILIZING AGENTS,$7.35 ,$7.35 ,$7.35 ,$7.35 ,$7.35 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,69504530,PAXLOVID,MISC. ANTIVIRALS,$61.62 ,$64.70 ,$67.94 ,$71.34 ,$74.90 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,82154044901,PEGASYS,HEPATITIS C,"$1,349.79 ","$1,377.73 ","$1,411.28 ","$1,450.18 ","$1,499.60 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,169452514,WEGOVY,GLP-1 ANTI-OBESITY AGENTS,$809.41 ,$809.41 ,$809.41 ,$809.41 ,$809.41 ,$674.51 ,$674.51 ,$674.51 ,$674.51 ,$674.51 ,$273.18 ,$273.18 ,$273.18 ,$273.18 ,$273.18 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$273.18 ,$273.18 ,$273.18 ,$273.18 ,273.18%,41%,41%,41%,41%,41%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41%,41%,41%,41%,41
