,,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,
G5_GOV68992307501,G5_GOV,68992307501,ENVARSUS XR,TRANSPLANT,6.854467323,7.149483597,7.469358642,7.838158225,8.225167288,5.71248708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69087015812,G5_GOV,69087015812,JATENZO,ANDROGENS,12.66719013,13.50459273,14.29897339,14.98908474,15.71250294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69087019812,G5_GOV,69087019812,JATENZO,ANDROGENS,12.66719013,13.50459273,14.29897339,14.98908474,15.71250294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69087023712,G5_GOV,69087023712,JATENZO,ANDROGENS,25.33338388,27.00794589,28.59644524,29.97645249,31.42305614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097014260,G5_GOV,69097014260,ALBUTEROL SULFATE HFA,SHORT-ACTING BRONCHODILATORS (SABA),11.04776,11.04776,11.04776,11.04776,11.04776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097016864,G5_GOV,69097016864,ARFORMOTEROL TARTRATE,INHALED BRONCHODILATOR,10.13025,10.13025,10.13025,10.13025,10.13025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097017353,G5_GOV,69097017353,IPRATROPIUM BROMIDE/ALBUTEROL SULFATE,LABA LAMA COMBO,0.73011,0.73011,0.73011,0.73011,0.73011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097017364,G5_GOV,69097017364,IPRATROPIUM BROMIDE/ALBUTEROL SULFATE,LABA LAMA COMBO,0.70089,0.70089,0.70089,0.70089,0.70089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097032303,G5_GOV,69097032303,DIMETHYL FUMARATE,MS,148.8005,148.8005,148.8005,148.8005,148.8005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097036202,G5_GOV,69097036202,ABACAVIR SULFATE/LAMIVUDINE,HIV-MULTICLASS COMBO,46.50167,46.50167,46.50167,46.50167,46.50167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097036344,G5_GOV,69097036344,TESTOSTERONE,ANDROGENS,6.88156,6.88156,6.88156,6.88156,6.88156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097038173,G5_GOV,69097038173,LENALIDOMIDE,ONCOLOGY,949.87571,949.87571,949.87571,949.87571,949.87571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097038273,G5_GOV,69097038273,LENALIDOMIDE,ONCOLOGY,949.87571,949.87571,949.87571,949.87571,949.87571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097038381,G5_GOV,69097038381,LENALIDOMIDE,ONCOLOGY,949.87714,949.87714,949.87714,949.87714,949.87714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097038581,G5_GOV,69097038581,LENALIDOMIDE,ONCOLOGY,949.87714,949.87714,949.87714,949.87714,949.87714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097038602,G5_GOV,69097038602,AMBRISENTAN,PULMONARY ARTERIAL HYPERTENSION,332.79567,332.79567,332.79567,332.79567,332.79567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097038702,G5_GOV,69097038702,AMBRISENTAN,PULMONARY ARTERIAL HYPERTENSION,332.79567,332.79567,332.79567,332.79567,332.79567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097043102,G5_GOV,69097043102,DARIFENACIN HYDROBROMIDE ER,URINARY ANTISPASMODICS & OAB DRUGS,11.05733,11.05733,11.05733,11.05733,11.05733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097043105,G5_GOV,69097043105,DARIFENACIN HYDROBROMIDE ER,URINARY ANTISPASMODICS & OAB DRUGS,11.05722,11.05722,11.05722,11.05722,11.05722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097043202,G5_GOV,69097043202,DARIFENACIN HYDROBROMIDE ER,URINARY ANTISPASMODICS & OAB DRUGS,11.05733,11.05733,11.05733,11.05733,11.05733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097043205,G5_GOV,69097043205,DARIFENACIN HYDROBROMIDE ER,URINARY ANTISPASMODICS & OAB DRUGS,11.05722,11.05722,11.05722,11.05722,11.05722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097052603,G5_GOV,69097052603,TADALAFIL,PULMONARY ARTERIAL HYPERTENSION,76.152,76.152,76.152,76.152,76.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097052834,G5_GOV,69097052834,ESOMEPRAZOLE MAGNESIUM,PROTON PUMP INHIBITORS,9.75567,9.75567,9.75567,9.75567,9.75567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097052934,G5_GOV,69097052934,ESOMEPRAZOLE MAGNESIUM,PROTON PUMP INHIBITORS,9.75567,9.75567,9.75567,9.75567,9.75567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097053302,G5_GOV,69097053302,TENOFOVIR DISOPROXIL FUMARATE,HIV-NRTI,5.57267,5.57267,5.57267,5.57267,5.57267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097057967,G5_GOV,69097057967,FOSFOMYCIN TROMETHAMINE,URINARY ANTI-INFECTIVES,100.4,100.4,100.4,100.4,100.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097084053,G5_GOV,69097084053,IPRATROPIUM BROMIDE/ALBUTEROL SULFATE,LABA LAMA COMBO,0.75622,0.75622,0.75622,0.75622,0.75622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097084064,G5_GOV,69097084064,IPRATROPIUM BROMIDE/ALBUTEROL SULFATE,LABA LAMA COMBO,0.70089,0.70089,0.70089,0.70089,0.70089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097084087,G5_GOV,69097084087,IPRATROPIUM BROMIDE/ALBUTEROL SULFATE,LABA LAMA COMBO,0.73011,0.73011,0.73011,0.73011,0.73011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097091402,G5_GOV,69097091402,OMEPRAZOLE/SODIUM BICARBONATE,PROTON PUMP INHIBITORS,109.204,109.204,109.204,109.204,109.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097093498,G5_GOV,69097093498,LANTHANUM CARBONATE,PHOSPHATE BINDER AGENTS,12.96722,12.96722,12.96722,12.96722,12.96722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097094093,G5_GOV,69097094093,PIRFENIDONE,PULMONARY FIBROSIS AGENTS,44.11981,44.11981,44.11981,44.11981,44.11981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097098805,G5_GOV,69097098805,PIRFENIDONE,PULMONARY FIBROSIS AGENTS,132.35944,132.35944,132.35944,132.35944,132.35944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69097099807,G5_GOV,69097099807,METAXALONE,MUSCLE RELAXANTS & COMBOS,6.4039,6.4039,6.4039,6.4039,6.4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69230032434,G5_GOV,69230032434,POLYETHYLENE GLYCOL 3350,LAXATIVES,0.04311,0.04311,0.04311,0.04311,0.04311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69230032435,G5_GOV,69230032435,POLYETHYLENE GLYCOL 3350,LAXATIVES,0.04311,0.04311,0.04311,0.04311,0.04311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69230032436,G5_GOV,69230032436,POLYETHYLENE GLYCOL 3350,LAXATIVES,0.03018,0.03018,0.03018,0.03018,0.03018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69238105103,G5_GOV,69238105103,PHYTONADIONE,VITAMINS & SUPPLEMENTS,66.98667,66.98667,66.98667,66.98667,66.98667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69238112601,G5_GOV,69238112601,ETHACRYNIC ACID,DIURETICS & COMBOS,24.1921,24.1921,24.1921,24.1921,24.1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69238138003,G5_GOV,69238138003,DIFLUPREDNATE,OPHTHALMIC STEROIDS,44.84,44.84,44.84,44.84,44.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69238153909,G5_GOV,69238153909,FROVATRIPTAN SUCCINATE,MIGRAINE PRODUCTS,72.35333,72.35333,72.35333,72.35333,72.35333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69238173002,G5_GOV,69238173002,NAPROXEN,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),2.52696,2.52696,2.52696,2.52696,2.52696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69238173306,G5_GOV,69238173306,DOXEPIN HYDROCHLORIDE,ANTIPRURITICS - TOPICAL,16.94289,16.94289,16.94289,16.94289,16.94289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69238199301,G5_GOV,69238199301,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,OPIOID AGONISTS & COMBOS,2.7399,2.7399,2.7399,2.7399,2.7399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69238203107,G5_GOV,69238203107,CLINDAMYCIN PHOSPHATE,ACNE PRODUCTS,14.21813,14.21813,14.21813,14.21813,14.21813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69238210407,G5_GOV,69238210407,NALOXONE HYDROCHLORIDE,OPIOID ANTAGONISTS,71.25,71.25,71.25,71.25,71.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69238226103,G5_GOV,69238226103,VANCOMYCIN HYDROCHLORIDE,GLYCOPEPTIDES,4.8225,4.8225,4.8225,4.8225,4.8225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69238226107,G5_GOV,69238226107,VANCOMYCIN HYDROCHLORIDE,GLYCOPEPTIDES,3.41253,3.41253,3.41253,3.41253,3.41253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69292072225,G5_GOV,69292072225,FLURBIPROFEN SODIUM,OPHTHALMICS - MISC.,17.28,17.28,17.28,17.28,17.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69315012701,G5_GOV,69315012701,FOLIC ACID,VITAMINS & SUPPLEMENTS,0.36,0.36,0.36,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69315012710,G5_GOV,69315012710,FOLIC ACID,VITAMINS & SUPPLEMENTS,0.079,0.079,0.079,0.079,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69315021101,G5_GOV,69315021101,NIFEDIPINE,CALCIUM CHANNEL BLOCKERS,1.0684,1.0684,1.0684,1.0684,1.0684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69315021201,G5_GOV,69315021201,NIFEDIPINE,CALCIUM CHANNEL BLOCKERS,2.3026,2.3026,2.3026,2.3026,2.3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69315027520,G5_GOV,69315027520,DICLOFENAC POTASSIUM,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),16.091,16.091,16.091,16.091,16.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69339016019,G5_GOV,69339016019,MEGESTROL ACETATE,ONCOLOGY,0.5016,0.5016,0.5016,0.5016,0.5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69344014443,G5_GOV,69344014443,SPRIX,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),762.458964,819.8294263,878.5275736,938.1585112,1001.836958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69355041202,G5_GOV,69355041202,VISBIOME ADVANCED GI CARE,ANTIDIARRHEAL / PROBIOTIC AGENTS,3.1724628,3.212905356,3.259184045,3.317308333,3.37646921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367019101,G5_GOV,69367019101,PHENAZOPYRIDINE HYDROCHLORIDE,URINARY ANALGESICS,2.6999,2.6999,2.6999,2.6999,2.6999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367021809,G5_GOV,69367021809,IRON FOLATE PLUS,BLOOD GROWTH FACTORS - VITAMINS/MINERALS,0.737050084,0.754994306,0.772301795,0.788741783,0.80553173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367022409,G5_GOV,69367022409,WESTAB MAX,DIETARY MANAGEMENT PRODUCTS,0.91478,0.91478,0.91478,0.91478,0.91478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367026701,G5_GOV,69367026701,WESTAB PLUS,PRENATAL VITAMINS,0.7128,0.7128,0.7128,0.7128,0.7128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367027204,G5_GOV,69367027204,CODEINE/GUAIFENESIN,COUGH/COLD/ALLERGY COMBINATIONS,0.11797,0.11797,0.11797,0.11797,0.11797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367027216,G5_GOV,69367027216,CODEINE/GUAIFENESIN,COUGH/COLD/ALLERGY COMBINATIONS,0.10095,0.10095,0.10095,0.10095,0.10095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367030951,G5_GOV,69367030951,SODIUM FLUORIDE 5000 PLUS,DENTAL PRODUCTS,0.23882,0.23882,0.23882,0.23882,0.23882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367031056,G5_GOV,69367031056,SODIUM FLUORIDE,DENTAL PRODUCTS,0.215,0.215,0.215,0.215,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367031101,G5_GOV,69367031101,SODIUM FLUORIDE 5000 PPM,DENTAL PRODUCTS,0.158,0.158,0.158,0.158,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367031201,G5_GOV,69367031201,SODIUM FLUORIDE 5000 PPM,DENTAL PRODUCTS,0.158,0.158,0.158,0.158,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367031401,G5_GOV,69367031401,WESCAPS,VITAMINS & SUPPLEMENTS,0.6725,0.6725,0.6725,0.6725,0.6725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367031801,G5_GOV,69367031801,SODIUM FLUORIDE/POTASSIUM NITRATE/SENSITIVE,DENTAL PRODUCTS,0.2184,0.2184,0.2184,0.2184,0.2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367033530,G5_GOV,69367033530,PAROXETINE HYDROCHLORIDE ER,ANTIDEPRESSANTS,5.57567,5.57567,5.57567,5.57567,5.57567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367033630,G5_GOV,69367033630,PAROXETINE HYDROCHLORIDE ER,ANTIDEPRESSANTS,5.81867,5.81867,5.81867,5.81867,5.81867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367033730,G5_GOV,69367033730,PAROXETINE HYDROCHLORIDE ER,ANTIDEPRESSANTS,5.99333,5.99333,5.99333,5.99333,5.99333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367061101,G5_GOV,69367061101,PHENAZOPYRIDINE HYDROCHLORIDE,URINARY ANALGESICS,2.6999,2.6999,2.6999,2.6999,2.6999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69367061201,G5_GOV,69367061201,PHENAZOPYRIDINE HYDROCHLORIDE,URINARY ANALGESICS,3.9999,3.9999,3.9999,3.9999,3.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69401000002,G5_GOV,69401000002,VIVOTIF,VACCINES,33.654752,34.96395551,36.50076121,38.48716913,40.58167937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69452012719,G5_GOV,69452012719,SEVELAMER CARBONATE,PHOSPHATE BINDER AGENTS,19.25433,19.25433,19.25433,19.25433,19.25433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69452014320,G5_GOV,69452014320,BENZONATATE,ANTITUSSIVES,2.5025,2.5025,2.5025,2.5025,2.5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69452014330,G5_GOV,69452014330,BENZONATATE,ANTITUSSIVES,2.2695,2.2695,2.2695,2.2695,2.2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69452014420,G5_GOV,69452014420,BENZONATATE,ANTITUSSIVES,4.7673,4.7673,4.7673,4.7673,4.7673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69452014430,G5_GOV,69452014430,BENZONATATE,ANTITUSSIVES,4.2909,4.2909,4.2909,4.2909,4.2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69452015120,G5_GOV,69452015120,VITAMIN D,VITAMINS & SUPPLEMENTS,0.7194,0.7194,0.7194,0.7194,0.7194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69452031620,G5_GOV,69452031620,CEVIMELINE HYDROCHLORIDE,THROAT PRODUCTS - MISC.,3.4845,3.4845,3.4845,3.4845,3.4845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69452035001,G5_GOV,69452035001,GRANISETRON HYDROCHLORIDE,ANTIEMETICS,59.02,59.02,59.02,59.02,59.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69452035011,G5_GOV,69452035011,GRANISETRON HYDROCHLORIDE,ANTIEMETICS,59.009,59.009,59.009,59.009,59.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69452035092,G5_GOV,69452035092,GRANISETRON HYDROCHLORIDE,ANTIEMETICS,59.009,59.009,59.009,59.009,59.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69452036320,G5_GOV,69452036320,DESLORATADINE,ANTIHISTAMINES,5.0183,5.0183,5.0183,5.0183,5.0183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69452036330,G5_GOV,69452036330,DESLORATADINE,ANTIHISTAMINES,5.01894,5.01894,5.01894,5.01894,5.01894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69489020130,G5_GOV,69489020130,AMZEEQ,ACNE PRODUCTS,21.28097899,21.79908571,22.29880795,22.77348267,23.2582618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69489041130,G5_GOV,69489041130,QBREXZA,MISC. TOPICAL,27.63832435,27.93551925,28.27493581,28.70027567,29.13201392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69543010710,G5_GOV,69543010710,DESLORATADINE,ANTIHISTAMINES,5.0185,5.0185,5.0185,5.0185,5.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69543041710,G5_GOV,69543041710,LEVORPHANOL TARTRATE,OPIOID AGONISTS & COMBOS,53.4,53.4,53.4,53.4,53.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69547035302,G5_GOV,69547035302,NARCAN,OPIOID ANTAGONISTS,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69547062702,G5_GOV,69547062702,NARCAN,OPIOID ANTAGONISTS,28.47343517,29.16664942,29.83526569,30.47036899,31.11899173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69557011130,G5_GOV,69557011130,ZTLIDO,LOCAL ANESTHETICS - TOPICAL,16.91677806,17.8798164,18.85664441,19.8493336,20.89428192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69557033301,G5_GOV,69557033301,ELYXYB,MIGRAINE PRODUCTS,38.44625715,39.38226973,40.28506888,41.14261714,42.01842003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69584011110,G5_GOV,69584011110,CARISOPRODOL,MUSCLE RELAXANTS & COMBOS,0.5963,0.5963,0.5963,0.5963,0.5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69584011150,G5_GOV,69584011150,CARISOPRODOL,MUSCLE RELAXANTS & COMBOS,0.5784,0.5784,0.5784,0.5784,0.5784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69584011190,G5_GOV,69584011190,CARISOPRODOL,MUSCLE RELAXANTS & COMBOS,0.5677,0.5677,0.5677,0.5677,0.5677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69639010101,G5_GOV,69639010101,AKYNZEO,ANTIEMETICS,842.9590823,854.4073096,867.5181897,884.0010353,900.797055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69660020291,G5_GOV,69660020291,RUBRACA,ONCOLOGY,174.6164412,175.3405756,176.1637996,177.1862543,178.2146433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69660020391,G5_GOV,69660020391,RUBRACA,ONCOLOGY,174.6164412,175.3405756,176.1637996,177.1862543,178.2146433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69680011210,G5_GOV,69680011210,CYANOCOBALAMIN,VITAMINS & SUPPLEMENTS,5.4,5.4,5.4,5.4,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69680011225,G5_GOV,69680011225,CYANOCOBALAMIN,VITAMINS & SUPPLEMENTS,3.864,3.864,3.864,3.864,3.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69680011399,G5_GOV,69680011399,CYANOCOBALAMIN,VITAMINS & SUPPLEMENTS,1.878,1.878,1.878,1.878,1.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69680014530,G5_GOV,69680014530,PRAMIPEXOLE DIHYDROCHLORIDE ER,ANTIPARKINSON AGENTS,6.112,6.112,6.112,6.112,6.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69784024330,G5_GOV,69784024330,ACIPHEX,PROTON PUMP INHIBITORS,32.44205843,34.28953633,36.49589654,39.40341513,42.542567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69784042012,G5_GOV,69784042012,LOVAZA,ANTIHYPERLIPIDEMICS - MISC.,14.22957356,16.43416139,18.83157685,21.38257758,24.27914707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV69784071313,G5_GOV,69784071313,CARVEDILOL PHOSPHATE ER,ALPHA-BETA BLOCKERS,20.44133,20.44133,20.44133,20.44133,20.44133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
