,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,
IBCprem_BoG_GOV,71858040505,FLECTOR,ANTI-INFLAMMATORY AGENTS - TOPICAL,13.2547752,13.48303568,13.74538859,14.07652875,14.4156464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,71881040012,VOWST,LIVE FECAL MICROBIOTA,1999.050044,2042.297492,2083.976699,2123.409707,2163.588865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,71904010001,GALAFOLD,METABOLIC MODIFIERS,2848.686804,2967.129504,3088.808518,3216.499862,3349.469966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,71981002007,OXERVATE,OPHTHALMIC NERVE GROWTH FACTORS,2655.225049,2746.944488,2836.755838,2923.33079,3012.547922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,71993030460,ORPHENADRINE/ASPIRIN/CAFFEINE,MUSCLE RELAXANTS & COMBOS,24.22,24.22,24.22,24.22,24.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,71993031230,TOLMETIN SODIUM,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),61,61,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72028004503,WAKIX,NARCOLEPSY,189.7168905,201.5472564,213.3311199,224.7550013,236.7906316,158.0954571,167.9539736,177.7737385,187.2935222,0,39.17757988,41.6206154,44.05404793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72028017803,WAKIX,NARCOLEPSY,379.4363483,403.0976195,426.6659312,449.5143184,473.5862597,316.1928968,335.9103697,355.5503772,374.5904554,0,78.35669453,83.24293965,88.10998784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72060011040,CAPLYTA,ATYPICAL ANTIPSYCHOTICS,78.39344229,83.52311719,88.73997108,94.02638864,99.62772867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72060012140,CAPLYTA,ATYPICAL ANTIPSYCHOTICS,78.39344229,83.52311719,88.73997108,94.02638864,99.62772867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72060014240,CAPLYTA,ATYPICAL ANTIPSYCHOTICS,78.16232656,83.08905433,88.05320988,93.00276886,98.2305475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72064012530,AYVAKIT,ONCOLOGY,1798.097214,1883.602131,1969.015953,2053.587157,2141.790779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72065012012,GVOKE HYPOPEN 2-PACK,GLUCOSE,4195.675781,4338.488193,4480.044386,4620.592339,4765.549562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72065012111,GVOKE HYPOPEN 1-PACK,GLUCOSE,2097.811038,2169.21633,2239.993521,2310.266598,2382.744281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72065012112,GVOKE HYPOPEN 2-PACK,GLUCOSE,2097.837891,2169.244097,2240.022193,2310.296169,2382.774781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72065013111,GVOKE PFS,GLUCOSE,2097.811038,2169.21633,2239.993521,2310.266598,2382.744281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72065014011,GVOKE KIT,GLUCOSE,2092.311109,2159.202295,2224.606692,2287.959041,2353.115538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72205000660,CAPECITABINE,ONCOLOGY,11.737,11.737,11.737,11.737,11.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72205000792,CAPECITABINE,ONCOLOGY,39.11867,39.11867,39.11867,39.11867,39.11867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72205001390,PREGABALIN,ANTICONVULSANTS - 2ND GENERATION,8.42733,8.42733,8.42733,8.42733,8.42733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72205003092,ABIRATERONE ACETATE,ONCOLOGY,97.075,97.075,97.075,97.075,97.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72205018460,DARUNAVIR,HIV-PROTEASE INHIBITOR,37.71483,37.71483,37.71483,37.71483,37.71483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72217000101,ULTRA-CARE ALCOHOL PREP PADS,"APPLICATORS,COTTON BALLS,ETC",0.1224,0.1224,0.1224,0.1224,0.1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72252050502,VALTOCO 5 MG DOSE,ANTICONVULSANTS - 2ND GENERATION,497.7245161,527.208721,556.8563034,586.4075537,617.5270298,417.942457,0,0,0,0,9.936178762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72252050505,VALTOCO 5 MG DOSE,ANTICONVULSANTS - 2ND GENERATION,474.1182307,497.8241422,522.7153493,548.8511168,576.2936726,403.4695621,0,0,0,0,9.592238683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72252051002,VALTOCO 10 MG DOSE,ANTICONVULSANTS - 2ND GENERATION,497.7245161,527.208721,556.8563034,586.4075537,617.5270298,417.942457,0,0,0,0,9.936178762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72252051005,VALTOCO 10 MG DOSE,ANTICONVULSANTS - 2ND GENERATION,474.1182307,497.8241422,522.7153493,548.8511168,576.2936726,403.4695621,0,0,0,0,9.592238683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72252051504,VALTOCO 15 MG DOSE,ANTICONVULSANTS - 2ND GENERATION,497.7245161,527.208721,556.8563034,586.4075537,617.5270298,417.942457,0,0,0,0,9.936178762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72252051510,VALTOCO 15 MG DOSE,ANTICONVULSANTS - 2ND GENERATION,474.1182307,497.8241422,522.7153493,548.8511168,576.2936726,403.4695621,423.6430402,444.8251922,467.0664518,490.4197744,86.29018049,90.60468951,95.13492399,99.89167019,104.8862537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72252052004,VALTOCO 20 MG DOSE,ANTICONVULSANTS - 2ND GENERATION,497.7245161,527.208721,556.8563034,586.4075537,617.5270298,417.942457,0,0,0,0,9.936178762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72252052010,VALTOCO 20 MG DOSE,ANTICONVULSANTS - 2ND GENERATION,474.1182307,497.8241422,522.7153493,548.8511168,576.2936726,403.4695621,423.6430402,444.8251922,467.0664518,490.4197744,86.29018049,90.60468951,95.13492399,99.89167019,104.8862537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72266014201,BROMFENAC,OPHTHALMICS - MISC.,100.55882,100.55882,100.55882,100.55882,100.55882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72384075330,STENDRA,IMPOTENCE AGENTS,78.15867,78.15867,78.15867,78.15867,78.15867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72426011803,NEXLETOL,ACL INHIBITORS & COMBOS,18.38146515,19.27329707,20.21739953,21.26098126,22.35843059,15.38958599,16.13625792,16.92669252,17.80041453,0,7.380893457,7.738999646,8.118094543,8.28556537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72426081803,NEXLIZET,ACL INHIBITORS & COMBOS,18.38146515,19.27329707,20.21739953,21.26098126,22.35843059,15.38958599,16.13625792,16.92669252,17.80041453,18.71923633,7.380893457,7.738999646,8.118094543,8.537134347,8.977804148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72495020105,FEMRING,VAGINAL ESTROGENS,1226.270028,1347.017159,1472.517401,1601.155048,1741.030352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72495020210,FEMRING,VAGINAL ESTROGENS,1306.753021,1435.423764,1569.159325,1706.236376,1855.288067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72495040128,INTRAROSA,VAGINAL PRODUCTS,14.56101175,15.54500124,16.54152909,17.54083594,18.60051292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72511039302,REPATHA SURECLICK,PCSK9 INHIBITORS,371.0034214,389.5535925,409.0312721,429.4828357,450.9569775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72511050101,REPATHA,PCSK9 INHIBITORS,371.0034214,389.5535925,409.0312721,429.4828357,450.9569775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72511075001,REPATHA,PCSK9 INHIBITORS,370.694507,387.2323011,405.2471222,426.151795,448.1348353,309.7349175,323.5531213,338.6054597,356.0724223,374.4404182,159.7049327,166.8298489,174.5911071,183.5973894,193.0682607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72511076002,REPATHA SURECLICK,PCSK9 INHIBITORS,357.477851,364.6148963,371.8944327,379.319305,386.892415,297.4038566,303.3415246,309.3977381,315.5748639,321.8753161,153.3468144,156.4083836,159.531077,162.7161149,165.9647421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72511077001,REPATHA PUSHTRONEX SYSTEM,PCSK9 INHIBITORS,229.4953032,239.7367606,250.8921915,263.8359706,277.4475321,191.7552333,200.3125023,209.6334437,220.4486426,231.8218086,98.75394513,103.1609387,107.9612235,113.531051,119.3882314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72579001102,BRUKINSA,ONCOLOGY,169.8221837,175.9979372,182.0249866,187.7846212,193.7265022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72606002502,ZYMFENTRA 2-PEN,CHRONIC INFLAMMATORY DISEASE,4035.441356,4122.744095,4206.881056,4286.483659,4367.592503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72618300002,NURTEC,MIGRAINE PRODUCTS,163.7482802,168.6605648,173.7202131,178.9316458,184.2994162,136.4581653,140.5517738,144.7681864,149.1110873,153.5842708,79.74929033,82.14168929,84.60585783,87.14394896,89.75818028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72664021701,URSODIOL,GALLSTONE SOLUBILIZING AGENTS,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72664061128,LEUPROLIDE ACETATE,ONCOLOGY,891,891,891,891,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72694061760,TIBSOVO,ONCOLOGY,732.420644,760.0307051,788.5143758,818.7176305,850.0777906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72694072840,VORANIGO,ONCOLOGY,1761.98049,1850.079514,1942.58349,2039.712665,2141.698298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72769010101,ORLADEYO,HEREDITARY ANGIOEDEMA,2086.793124,2175.033171,2260.309697,2339.626224,2421.726048,1738.450767,1811.961158,1883.002719,1949.079167,2017.474304,346.7810827,361.4447208,375.615884,388.796621,402.4398832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72887068303,OXYCODONE/ACETAMINOPHEN,OPIOID AGONISTS & COMBOS,62.4,62.4,62.4,62.4,62.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72888001001,BACLOFEN,MUSCLE RELAXANTS & COMBOS,2.471,2.471,2.471,2.471,2.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72974012001,ORGOVYX,ONCOLOGY,118.5736754,123.1092371,127.8003145,132.7948786,137.9846353,99.16459067,102.9577354,106.8809399,111.0579539,115.3982098,24.31515763,25.24523673,26.20720647,27.23141031,28.29564105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72974041501,MYFEMBREE,ESTROGENS & COMBOS,62.65040964,67.07189965,71.44196927,75.59224759,79.98362803,52.66405958,56.38077292,60.05426217,63.54299443,67.2343976,18.31655992,19.60923282,20.88687238,22.10025346,23.38412349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72989037230,PROMETRIUM,PROGESTINS,21.10588767,21.61973161,22.11534234,22.58611163,23.06690219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,72989037330,PROMETRIUM,PROGESTINS,40.09309651,41.06920304,42.01067345,42.90495465,43.81827242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73059000160,ACCRUFER,VITAMINS & SUPPLEMENTS,13.46311871,14.17402523,14.85426505,15.46857803,16.10829655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73070010011,INSULIN ASPART,RAPID ACTING,8.681,8.681,8.681,8.681,8.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73070010215,INSULIN ASPART PENFILL,RAPID ACTING,10.74933,10.74933,10.74933,10.74933,10.74933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73070010315,INSULIN ASPART FLEXPEN,RAPID ACTING,11.17667,11.17667,11.17667,11.17667,11.17667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73108000001,CEQUR SIMPLICITY 2U,NEEDLES & SYRINGES,60.4385172,64.47302998,68.47325912,72.31529369,76.37290482,52.088031,55.56511542,59.01265301,62.32385297,65.82084436,16.06543379,17.13786576,18.20118464,19.22245311,20.30102495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73108000008,CEQUR SIMPLICITY 2U,NEEDLES & SYRINGES,79.19533485,83.15510159,87.31285667,91.67849951,96.26242448,67.35272888,70.72036532,74.25638358,77.96920276,81.8676629,18.37112225,19.28967836,20.25416228,21.26687039,22.33021391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73108000100,CEQUR SIMPLICITY INSERTER,NEEDLES & SYRINGES,18,18,18,18,18,15,15,15,15,15,14.4,14.4,14.4,14.4,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73154005060,IBSRELA,IRRITABLE BOWEL SYNDROME (IBS) AGENTS,43.0552875,46.21042202,49.58752588,53.32845841,57.35161065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73154013060,XPHOZAH,METABOLIC MODIFIERS,66.27055178,67.7042489,69.08595721,70.39320169,71.72518185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73254031001,EXEM,CONTRAST MEDIA,111.6,111.6,111.6,111.6,111.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73302045601,ELLA,CONTRACEPTIVES,47.228748,47.79006167,48.43183441,49.23706209,50.05567748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73317468201,COMFORT TOUCH PLUS SAFETY LANCETS PRESSURE ACTIVATED 30G,DIABETES MONITORING AND TESTING SUPPLIES,1.1789,1.1789,1.1789,1.1789,1.1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73336007530,GEMTESA,URINARY ANTISPASMODICS & OAB DRUGS,21.28080675,21.81791303,22.31285239,22.73811304,23.17147874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73336007590,GEMTESA,URINARY ANTISPASMODICS & OAB DRUGS,21.42406438,22.07764831,22.70984177,23.30990392,23.92582151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73362000901,SKYTROFA,GROWTH HORMONES,3021.025277,3146.890253,3268.058115,3379.8976,3495.564456,2521.956827,2627.029115,2728.180244,2821.544028,2918.102908,1695.424492,1766.060963,1834.061374,1896.826622,1961.739823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73362001001,SKYTROFA,GROWTH HORMONES,3651.779054,3803.923124,3950.38938,4085.575655,4225.38814,3048.508504,3175.518514,3297.788679,3410.642305,3527.357895,2049.405844,2134.79024,2216.988203,2292.855756,2371.319573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73362010101,YORVIPATH,METABOLIC MODIFIERS,14493.19909,15217.85904,15978.752,16777.6896,17616.57408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73362010201,YORVIPATH,METABOLIC MODIFIERS,10145.23936,10652.50133,11185.12639,11744.38271,12331.60185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73475122104,VYVGART HYTRULO,MISC. IMMUNOMODULATORS,4335.693555,4552.478233,4780.102144,5019.107251,5270.062614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73499000101,WYNZORA,CORTICOSTEROIDS - TOPICAL,28.03903061,28.55222899,29.14268909,29.88888764,30.65419261,21.47625255,21.8693324,22.32159019,22.89313451,23.47931322,12.12849199,12.35047978,12.6058877,12.92866146,13.25969983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73521003002,TYRVAYA,OPHTHALMICS - MISC.,109.757354,115.6681168,121.5817649,127.4484498,133.5982198,92.4333707,97.41118501,102.3914293,107.3321229,112.5112198,44.23926934,46.62168671,49.00526707,51.36991822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73536050001,BESREMI,ONCOLOGY,12494.97764,13305.8767,14145.27793,15021.60619,15952.22474,9826.179876,10463.8793,11123.99312,11813.14675,12544.99481,667.0288981,710.3177395,755.1281341,801.9098323,851.5897502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73556016801,TAVNEOS,COMPLEMENT INHIBITORS,130.9363275,136.8471862,142.6553913,148.2319332,154.0264677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73562011201,ZENPEP,DIGESTIVE ENZYMES,10.61181727,10.95233988,11.28553196,11.60869317,11.9411081,8.870178645,9.154813808,9.433321553,9.703444716,9.981302855,4.302036643,4.440084697,4.575160953,4.706170687,4.840931885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73562011401,ZENPEP,DIGESTIVE ENZYMES,20.91279212,21.56021034,22.18856111,22.78885044,23.40538,17.47936366,18.0204898,18.54567896,19.04741376,19.56272249,8.477491376,8.739937554,8.994654294,9.237995671,9.487920406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73562011601,ZENPEP,DIGESTIVE ENZYMES,13.1128905,13.51883936,13.91284593,14.28924407,14.67582528,10.9594991,11.29878327,11.62808631,11.94267256,12.26576962,5.315357063,5.479909886,5.63962186,5.79219619,5.948898266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73562011701,ZENPEP,DIGESTIVE ENZYMES,30.92513558,31.67803893,32.4042263,33.09401506,33.79848736,25.7645766,26.39184098,26.99684754,27.57152944,28.15844459,12.49581965,12.80004288,13.09347106,13.37219178,13.65684562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73562020810,VIOKACE,DIGESTIVE ENZYMES,12.28791121,13.48395505,14.71775042,15.9641967,17.31620452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73604091404,ARCALYST,CHRONIC INFLAMMATORY DISEASE,7893.510074,8255.474872,8605.374919,8929.625446,9266.093732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73625011111,CAMZYOS,CARDIAC MYOSIN INHIBITORS,367.4684715,382.6405098,398.8675285,417.1109315,436.1887513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73625011211,CAMZYOS,CARDIAC MYOSIN INHIBITORS,367.4684715,382.6405098,398.8675285,417.1109315,436.1887513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73625011311,CAMZYOS,CARDIAC MYOSIN INHIBITORS,367.4684715,382.6405098,398.8675285,417.1109315,436.1887513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,73683010110,HYFTOR,IMMUNOSUPPRESSIVE AGENTS - TOPICAL,281.1386712,298.6370232,315.1582206,329.4263788,344.3404992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,74312013168,SUPER B-COMPLEX/VITAMIN C,VITAMINS & SUPPLEMENTS,0.06667,0.06667,0.06667,0.06667,0.06667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,74676011202,TLANDO,ANDROGENS,8.793970288,8.982126076,9.199268974,9.474621493,9.758215864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75537000971,ACCU-CHEK SOFTCLIX LANCETS,DIABETES MONITORING AND TESTING SUPPLIES,0.1439,0.1439,0.1439,0.1439,0.1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75626000101,LUPKYNIS,CYCLOSPORINE ANALOG,121.3773183,129.5899504,137.8575301,146.0047722,154.6335083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75626000102,LUPKYNIS,CYCLOSPORINE ANALOG,121.3773183,129.5899504,137.8575301,146.0047722,154.6335083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75834031101,NIVA THYROID,THYROID HORMONES,1.102336992,1.129174488,1.155059684,1.17964744,1.204758595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75834031201,NIVA THYROID,THYROID HORMONES,1.224689964,1.254506266,1.283264567,1.31058142,1.338479767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75834031301,NIVA THYROID,THYROID HORMONES,1.918515696,1.965223879,2.010274672,2.053067389,2.096771034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75834031401,NIVA THYROID,THYROID HORMONES,2.24538799,2.300054206,2.352780648,2.40286429,2.454014062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75854030930,PRENATE ENHANCE,PRENATAL VITAMINS,5.179370423,5.339744449,5.464293988,5.523472292,5.583291497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75854031530,PRENATE MINI,PRENATAL VITAMINS,18.06426327,19.44309042,20.89302,22.44470281,24.111626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75854031630,PRENATE PIXIE,PRENATAL VITAMINS,18.06426327,19.44309042,20.89302,22.44470281,24.111626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75854060203,BALCOLTRA,CONTRACEPTIVES,13.44511441,14.22845367,15.0821182,16.06630182,17.11470835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75854060228,BALCOLTRA,CONTRACEPTIVES,13.44501689,14.2283908,15.08209424,16.06632155,17.11477756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,75907004301,TRIMETHOPRIM,ANTI-INFECTIVE AGENTS - MISC.,2.3288,2.3288,2.3288,2.3288,2.3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
